,TENet,ENet
PC258,0.4428595934126211,0.0
PC259,2.1554365921146106,0.0
PC260,2.058387471363483,0.0
PC261,0.8159578750105903,0.0
PC262,0.0,0.0
PC263,0.0,0.0
PC264,0.0,0.0
PC265,-0.5372996810327951,0.0
PC266,1.7666338911795745,0.0
PC267,0.0,0.0
PC268,-1.544544432847294,0.0
PC269,0.0,-0.1292311074988799
PC270,0.8635233041741235,0.0
PC271,1.8834215565512449,0.0
PC272,1.7412622478847457,0.0
PC273,-2.011259452663781,0.0
PC274,0.0,0.0
PC275,0.0,0.0
PC276,0.0,0.0
PC277,1.7363915781612025,0.0
PC278,0.0,0.0
PC279,-1.968196146100704,0.0
PC280,0.4296928258289806,0.0
PC281,2.0251910243960194,0.0
PC282,0.0,0.0
PC283,0.0,0.0
PC284,0.1709593761707537,0.0
PC285,-0.9705022342520716,0.0
PC286,0.0,0.0
PC287,-1.740957069171025,0.0
PC288,0.0,0.0
PC289,0.0,0.0
PC290,-0.9539525127174788,0.0
PC291,-1.401116531774105,0.0
PC292,-2.424598004853788,0.0
PC293,0.0,0.0
PC294,-1.85455045406784,0.0
PC295,0.0,0.0
PC296,-0.6158321509696854,0.0
PC297,0.0,0.0
PC298,0.0,0.0
PC299,0.0,0.0
PC300,0.3306227338280844,0.0
PC301,0.0,0.0
PC302,0.0,0.0
PC303,-0.0294586136602582,0.0
PC304,0.954627734384582,0.0
PC305,1.5618128752692622,0.0
PC306,0.0,0.0
PC307,0.962975926745239,0.0
PC308,1.8789893946134733,0.0
PC309,0.0,0.0
PC310,2.206430768229595,0.0
PC311,1.4037910437334218,0.0
PC312,2.1693496424370187,0.0
PC313,1.7756385738101128,0.0
PC314,0.0,0.0
PC315,0.0,0.0
PC316,0.0,0.0
PC317,2.2089119639750834,0.0
PC318,-1.4632270485793657,0.0
PC319,-0.6962424044957942,0.0
PC320,0.0,0.0
PC321,0.1447290654182201,0.0
PC322,0.0,0.0
PC323,-0.6231809471670569,0.0
PC324,0.0,0.0
PC325,0.7399489569284708,0.0
PC326,-1.6151138733504509,0.0
PC327,-1.352576714930833,0.0
PC328,0.4113390644556825,0.0
PC329,-0.1496858807663679,0.0
PC330,0.0,0.0
PC331,0.0,0.0
PC332,0.0,0.0
PC333,-0.1022700283865143,0.0
PC334,-1.822190072617314,0.0
PC335,-1.9574161803980967,0.0
PC336,0.0,0.0
PC337,1.8003558418813053,0.0
PC338,0.0,0.0
PC339,-0.7463508618384945,0.0
PC340,-1.9473160397327025,0.0
PC341,-1.735813716195838,0.0
PC342,1.1800835951941544,0.0
PC343,0.7875106620715299,0.0
PC344,2.19493295772043,0.0
PC345,-1.204459513174122,0.0
PC346,0.0,0.0
PC347,2.25521216423225,0.0
PC348,0.0,0.0
PC349,-1.8341412603707967,0.0
PC350,-2.394614142837178,0.0
PC351,0.0,0.0
PC352,0.7318277409194589,0.0
PC353,0.0,0.0
PC354,0.0,0.0
PC355,0.0,0.0
PC356,1.6920433089726523,0.0
PC357,0.0,0.0
PC358,0.0,0.0
PC359,1.9243430786497755,0.0
PC360,2.171586969488274,0.0
PC361,2.027623136655556,0.0
PC362,0.0,0.0
PC363,1.4033683665891403,0.0
PC364,0.1439898871864129,0.0
PC365,-1.4082873024483875,0.0
PC366,1.56499110727165,0.0
PC367,-1.426745459979481,0.0
PC368,-0.703645301625251,0.0
PC369,0.0,0.0
PC370,1.488042752105946,0.0
PC371,1.6325157887091613,0.0
PC372,0.0,0.0
PC373,0.0,0.0
PC374,0.0,0.0
PC375,-1.270003868843589,0.0
PC376,0.6878817148643228,0.0
PC377,0.0,0.0
PC378,-1.4914315892797043,0.0
PC379,1.3619457139937248,0.0
PC380,0.0,0.0
PC381,1.849623246334095,0.0
PC382,-1.839008717230583,0.0
PC383,-1.7218623307469636,0.0
PC384,-1.1974998558851688,0.0
PC385,0.0,0.0
PC386,-2.07879935816195,0.0
PC387,0.0,0.0
PC388,1.5215676911622338,0.0
PC389,0.0,0.0
PC390,0.0,0.0
PC391,1.193308566504644,0.0
PC392,0.0,0.0
PC393,1.3324066522011777,0.0
PC394,1.9487046485712105,0.0
PC395,1.427795640240732,0.0
PC396,-0.0209960848601761,0.0
PC397,0.0,0.0
PC398,0.0,0.0
PC399,0.0,0.0
PC400,0.0,0.0
PC401,0.0,0.0
PC402,-0.0460432103369243,0.0
PC403,-2.244009770653166,0.0
PC404,1.8156537917613569,0.0
PC405,0.02710828064916,0.0
PC406,-1.3679075873645457,0.0
PC407,-1.6923671196553447,0.0
PC408,1.4021546003343404,0.0
PC409,0.045256743871017,0.0
PC410,-2.03659710500238,0.0
PC411,2.089557065318902,0.0
PC412,0.9586764345837684,0.0
PC413,0.0,0.0
PC414,0.0,0.0
PC415,-0.6955834831613786,0.0
PC416,-1.6995696547976102,0.0
PC417,1.9756648797719565,0.0
PC418,1.2369112694994098,0.0
PC419,-2.4020370275040106,0.0
PC420,0.0,0.0
PC421,-0.8948106256049589,0.0
PC422,0.72129164245768,0.0
PC423,1.3432245434775212,0.0
PC424,0.0,0.0
PC425,-0.7400245296792652,0.0
PC426,1.7433961482909313,0.0
PC427,2.1170216351877102,0.0
PC428,0.0,0.0
PC429,1.51188941299183,0.0
PC430,0.0,0.0
PC431,-0.161581441686419,0.0
PC432,0.0,0.0
PC433,0.0,0.0
PC434,0.0,0.0
PC435,0.0,0.0
PC436,0.0,0.0
PC437,-1.866452226400421,0.0
PC438,2.2055081090857267,0.0
PC439,1.134946065184967,0.0
PC440,0.0,0.0
PC441,1.417816533017932,0.0
PC442,-1.4583542149601556,0.0
PC443,-0.9515410603410928,0.0
PC444,0.0,0.0
PC445,0.0,0.0
PC446,1.9646280481658944,0.0
PC447,0.0,0.0
PC448,1.5356715667826013,0.0
PC449,-1.903967762580809,0.0
PC450,1.314257293226395,0.0
PC451,0.0,0.0
PC452,1.6349013925111011,0.0
PC453,1.8592891986734967,0.0
PC454,-1.6400706409787713,0.0
PC455,-1.3450979431159218,0.0
PC456,0.0,0.0
PC457,1.9045103921463584,0.0
PC458,1.6223497790260084,0.0
PC459,-1.2624321198109505,0.0
PC460,-1.9738196045137395,0.0
PC461,0.0,0.0
PC462,0.0,0.0
PC463,0.0,0.0
PC464,-2.0954113810967425,0.0
PC465,-0.710065279346368,0.0
PC466,-1.235405779759266,0.0
PC467,-1.3832588592619972,0.0
PC468,0.0,0.0
PC469,0.0,0.0
PC470,2.285221878347711,0.0
PC471,0.0,0.0
PC472,-2.0198728697114143,0.0
PC473,-1.82415958355031,0.0
PC474,0.0,0.0
PC475,0.0,0.0
PC476,1.308549115837558,0.0
PC477,0.0,0.0
PC478,0.0,0.0
PC479,0.0,0.0
PC480,0.0,0.0
PC481,0.0,0.0
PC482,-1.6178680956339049,0.0
PC483,1.6018675894349717,0.0
PC484,-0.8616505724101856,0.0
PC485,-1.976337597266254,0.0
PC486,0.0,0.0
PC487,0.0,0.0
PC488,0.0,0.0
PC489,0.0,0.0
PC490,0.0,0.0
PC491,0.0,0.0
PC492,0.0,0.0
PC493,0.0,0.0
PC494,0.0,0.0
PC495,0.0,0.0
PC496,0.0,0.0
PC497,0.0,0.0
PC498,0.0884212591952504,0.0
PC499,0.0,0.0
PC500,0.0,0.0
PC501,0.0,0.0
PC502,0.0,0.0
PC503,-2.332893192808121,0.0
PC504,0.0,0.0
PC505,0.0,0.0
PC506,-1.6588674621401795,0.0
PC507,0.0,0.0
PC508,-1.7559086481671304,0.0
PC509,0.0,0.0
PC510,0.0,0.0
PC511,0.0,0.0
PC512,-2.179158595633414,0.0
PC513,-1.2349282446206429,0.0
PC514,0.0,0.0
PC515,0.0,0.0
PC516,1.770353886510167,0.0
PC517,0.0,0.0
PC518,0.0,0.0
PC519,0.6525611919886976,0.0
PC520,0.0,0.0
PC521,-1.8216853074440609,0.0
PC522,0.0,0.0
PC523,0.0,0.0
PC524,0.0,0.0
PC525,-1.5239720513927064,0.0
PC526,0.0,0.0
PC527,0.0,0.0
PC528,0.0,0.0
PC529,0.5698912273284407,0.0
PC530,0.0,0.0
PC531,-2.0773817502216727,0.0
PC532,-0.0272437505862271,0.0
PC533,0.0,0.0
PC534,0.0,0.0
PC535,-1.2664105772446768,0.0
PC536,0.0,0.0
PC537,2.2555446668194863,0.0
PC538,0.0,0.0
PC539,1.6936315840453282,0.0
PC540,0.0,0.0
PC541,1.8962629731768263,0.0
PC542,2.164277440036912,0.0
PC543,0.0,0.0
PC544,0.0,0.0
PC545,0.0,0.0
PC546,1.955280078123384,0.0
PC547,0.0,0.0
PC548,0.0,0.0
PC549,0.9764533490714072,0.0
PC550,-1.7840658103869038,0.0
PC551,0.0,0.0
PC552,0.0,0.0
PC553,0.0,0.0
PC554,0.0,0.0
PC555,-1.2054791677205188,0.0
PC556,1.540646076556902,0.0
PC557,0.0,0.0
PC558,0.0,0.0
PC559,1.6103594978333426,0.0
PC560,0.0,0.0
PC561,0.0,0.0
PC562,1.658226037419891,0.0
PC563,-1.7387998539054468,0.0
PC564,0.0,0.0
PC565,-1.5200258253434942,0.0
PC566,0.0,0.0
PC567,2.1414659885999936,0.0
PC568,0.0,0.0
PC569,0.0610326666237087,0.0
PC570,1.9976594080210488,0.0
PC571,0.0,0.0
PC572,0.0,0.0
PC573,0.0,0.0
PC574,1.95232782828252,0.0
PC575,-1.7613747809078717,0.0
PC576,0.0,0.0
PC577,-0.2129095726075711,0.0
PC578,0.0,0.0
PC579,0.0,0.0
PC580,0.0,0.0
PC581,-0.3154208435309381,0.0
PC582,0.0,0.0
PC583,-1.891316917194601,0.0
PC584,0.7872473854511846,0.0
PC585,-1.4482796138909562,0.0
PC586,0.0,0.0
PC587,-1.3783713772254609,0.0
PC588,0.0,0.0
PC589,1.918483178804308,0.0
PC590,1.006287837745077,0.0
PC591,-1.2640737624451606,0.0
PC592,2.202645051567799,0.0
PC593,0.0,0.0
PC594,0.0,0.0
PC595,0.0,0.0
PC596,0.0,0.0
PC597,0.2234254960536024,0.0
PC598,0.0,0.0
PC599,2.1925522484787563,0.0
PC600,-1.3108233197643722,0.0
PC601,0.0,0.0
PC602,0.0,0.0
PC603,0.0,0.0
PC604,-1.921497953227648,0.0
PC605,-1.6491595556211132,0.0
PC606,0.0,0.0
PC607,-1.0899020335894194,0.0
PC608,0.0,0.0
PC609,0.0,0.0
PC610,0.0,0.0
PC611,1.6347893386610457,0.0
PC612,0.0,0.0
PC613,0.0,0.0
PC614,0.0,0.0
PC615,0.0,0.0
PC616,0.0,0.0
PC617,-1.9659353974769092,0.0
PC618,1.5321308593988832,0.0
PC619,0.0,0.0
PC620,-1.8392768971322528,0.0
PC621,0.0,0.0
PC622,-0.2020703307201546,0.0
PC623,1.7803220898623038,0.0
PC624,0.55440484175472,0.0
PC625,1.948015792548372,0.0
PC626,-0.6798500985315551,0.0
PC627,0.0,0.0
PC628,0.6406187687531235,0.0
PC629,0.0672685909656564,0.0
PC630,0.0,0.0
PC631,1.431735231940682,0.0
PC632,0.7952027930503043,0.0
PC633,0.0,0.0
PC634,0.0,0.0
PC635,0.0,0.0
PC636,-0.4943368295644562,0.0
PC637,-1.5551368745078502,0.0
PC638,0.0,0.0
PC639,0.0,0.0
PC640,0.0,0.0
PC641,0.0,0.0
PC642,0.0,0.0
PC643,0.0,0.0
PC644,0.0,0.0
PC645,0.4537351721651429,0.0
PC646,0.0,0.0
PC647,0.0,0.0
PC648,0.727993124728363,0.0
PC649,0.0,0.0
PC650,0.0,0.0
PC651,0.0,0.0
PC652,0.0,0.0
PC653,0.0,0.0
PC654,-0.2801927338020524,0.0
PC655,-1.1669664256606425,0.0
PC656,0.0,0.0
